DATE,거래단위,평균가격,총거래물량,도매시장,산지-광역시도,등급,weighted_price,광역시도,평균기온,평균풍속,평균강수량
2023-05-01,10kg그물망,5000.0,700.0,전주도매시장,광주광역시,특,3500000.0,광주광역시,17.78,2.16,206.52
2023-05-01,10kg그물망,10000.0,490.0,진주도매시장,경상남도,특,4900000.0,경상남도,17.36,1.84,259.33
2023-05-01,10kg그물망,9600.0,420.0,부산반여도매,부산광역시,특,4032000.0,부산광역시,17.5,2.31,293.29
2023-05-01,10kg그물망,2700.0,340.0,부산엄궁도매,광주광역시,특,918000.0,광주광역시,17.78,2.16,206.52
2023-05-01,10kg그물망,9360.0,300.0,전주도매시장,서울특별시,특,2808000.0,서울특별시,19.16,1.58,149.6
2023-05-01,10kg그물망,3400.0,290.0,광주각화도매,제주도,특,986000.0,제주도,16.68,3.28,538.74
2023-05-01,10kg그물망,4100.0,230.0,구미도매시장,제주도,특,943000.0,제주도,16.68,3.28,538.74
2023-05-01,10kg그물망,7000.0,130.0,대구북부도매,경상북도,특,910000.0,경상북도,17.22,1.67,156.58
2023-05-01,10kg그물망,9450.0,100.0,원주도매시장,서울특별시,특,945000.0,서울특별시,19.16,1.58,149.6
2023-05-01,10kg그물망,10500.0,70.0,창원내서도매시장,대구광역시,특,735000.0,대구광역시,18.46,1.61,181.03
2023-05-01,10kg그물망,11500.0,60.0,창원내서도매시장,부산광역시,특,690000.0,부산광역시,17.5,2.31,293.29
2023-04-01,10kg그물망,5212.743802314871,249690.0,구리도매시장,제주도,특,1301570000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5036.979842842501,146350.0,구리도매시장,제주도,특,737162000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5289.958342468757,136830.0,광주서부도매,제주도,특,723825000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5675.241335654376,126380.0,구리도매시장,제주도,특,717237000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5924.157827747136,117850.0,광주서부도매,광주광역시,특,698162000.0,광주광역시,12.82,2.34,64.9
2023-04-01,10kg그물망,6366.204903328682,100340.0,인천구월도매,제주도,특,638785000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5757.934194085798,96040.0,구리도매시장,전라남도,특,552992000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6349.491780650019,79690.0,안산도매시장,전라남도,특,505991000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6173.80907902111,53530.0,구리도매시장,전라남도,특,330484000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6391.553022593122,49130.0,부산엄궁도매,제주도,특,314017000.00000006,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5367.541864792227,48370.0,광주각화도매,제주도,특,259628000.00000003,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6971.984829329962,39550.0,순천도매시장,전라남도,특,275742000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6450.428682774746,38490.0,창원팔용도매시장,제주도,특,248277000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6570.272457512813,37070.0,서울강서도매,전라남도,특,243559999.99999997,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6474.29347826087,36800.0,수원도매시장,제주도,특,238254000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6512.695199537305,34580.0,인천삼산도매,제주도,특,225209000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5494.050743657043,34290.0,안산도매시장,전라남도,특,188391000.00000003,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6958.224363386098,29060.0,전주도매시장,제주도,특,202206000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5264.211975223675,29060.0,창원팔용도매시장,경상남도,특,152978000.0,경상남도,13.36,2.24,83.61
2023-04-01,10kg그물망,6253.694029850745,26800.0,청주도매시장,전라남도,특,167598999.99999997,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,8092.38884702336,26540.0,수원도매시장,제주도,특,214771999.99999997,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6000.572956455308,26180.0,순천도매시장,제주도,특,157094999.99999994,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5283.431027745213,25590.0,인천삼산도매,제주도,특,135203000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5547.937131630649,25450.0,광주각화도매,제주도,특,141195000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,2197.063688999173,24180.0,광주서부도매,전라남도,특,53125000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6968.782608695652,23000.0,안산도매시장,전라남도,특,160282000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,5768.452935694314,21460.0,순천도매시장,제주도,특,123790999.99999999,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,8419.196637085473,21410.0,구리도매시장,제주도,특,180255000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6384.418052256532,21050.0,대전노은도매,제주도,특,134392000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5822.966507177033,20900.0,부산엄궁도매,부산광역시,특,121700000.0,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,6844.309392265193,18100.0,서울강서도매,제주도,특,123882000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6118.464961067853,17980.0,순천도매시장,제주도,특,110010000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,7009.671848013818,17370.0,수원도매시장,경상남도,특,121758000.00000001,경상남도,13.36,2.24,83.61
2023-04-01,10kg그물망,5767.45939675174,17240.0,인천구월도매,제주도,특,99431000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5800.178253119429,16830.0,광주각화도매,제주도,특,97617000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5496.113510178902,16210.0,천안도매시장,제주도,특,89092000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,4792.883895131086,16020.0,청주도매시장,제주도,특,76782000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5992.113564668769,15850.0,인천구월도매,제주도,특,94974999.99999999,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5194.630448515477,15830.0,인천구월도매,전라남도,특,82231000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,4946.296296296297,15660.0,전주도매시장,광주광역시,특,77459000.00000001,광주광역시,12.82,2.34,64.9
2023-04-01,10kg그물망,5090.412782956058,15020.0,광주각화도매,전라남도,특,76458000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,8205.519943019943,14040.0,춘천도매시장,서울특별시,특,115205500.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,6501.86647523331,13930.0,순천도매시장,전라남도,특,90571000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,8380.44956140351,13680.0,원주도매시장,서울특별시,특,114644550.00000001,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,6237.347130761994,10630.0,원주도매시장,대전광역시,특,66302999.99999999,대전광역시,12.93,1.57,57.0
2023-04-01,10kg그물망,4004.863813229572,10280.0,천안도매시장,제주도,특,41170000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6541.980198019802,10100.0,청주도매시장,강원도,특,66074000.0,강원도,10.64,2.38,69.05
2023-04-01,10kg그물망,5830.220883534136,9960.0,창원내서도매시장,제주도,특,58069000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5817.545638945233,9860.0,인천구월도매,제주도,특,57361000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,4258.638211382114,9840.0,광주각화도매,제주도,특,41905000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,4210.526315789473,9500.0,대구북부도매,대구광역시,특,40000000.0,대구광역시,13.62,1.92,33.7
2023-04-01,10kg그물망,6929.86798679868,9090.0,서울강서도매,강원도,특,62992500.0,강원도,10.64,2.38,69.05
2023-04-01,10kg그물망,2922.12389380531,9040.0,대전노은도매,제주도,특,26416000.000000004,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5998.810939357907,8410.0,창원팔용도매시장,부산광역시,특,50450000.0,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,6644.444444444444,7920.0,대전노은도매,전라남도,특,52624000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,4003.90625,7680.0,순천도매시장,제주도,특,30750000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6194.993412384717,7590.0,구리도매시장,경상남도,특,47020000.0,경상남도,13.36,2.24,83.61
2023-04-01,10kg그물망,6419.449735449735,7560.0,대전노은도매,서울특별시,특,48531040.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,5360.161507402423,7430.0,광주서부도매,광주광역시,특,39826000.0,광주광역시,12.82,2.34,64.9
2023-04-01,10kg그물망,7170.765027322404,7320.0,천안도매시장,서울특별시,특,52490000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,4398.491083676269,7290.0,광주각화도매,광주광역시,특,32065000.000000004,광주광역시,12.82,2.34,64.9
2023-04-01,10kg그물망,2788.218793828892,7130.0,광주각화도매,전라남도,특,19880000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,5815.395683453237,6950.0,부산반여도매,제주도,특,40417000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5666.4,6250.0,진주도매시장,제주도,특,35415000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6260.526315789473,5700.0,창원내서도매시장,제주도,특,35685000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,4387.894736842105,5700.0,청주도매시장,제주도,특,25011000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,7896.79715302491,5620.0,포항도매시장,경상북도,특,44379999.99999999,경상북도,12.5,2.06,46.31
2023-04-01,10kg그물망,7215.613382899627,5380.0,진주도매시장,전라남도,특,38819999.99999999,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,5341.715399610136,5130.0,광주서부도매,전라남도,특,27402999.999999996,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,8850.4,5000.0,구리도매시장,경기도,특,44252000.0,경기도,12.35,1.7,76.04
2023-04-01,10kg그물망,2478.947368421052,4940.0,광주각화도매,전라남도,특,12245999.999999996,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,7232.096069868996,4580.0,창원내서도매시장,제주도,특,33123000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5893.75,4480.0,부산반여도매,부산광역시,특,26404000.0,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,6856.807511737089,4260.0,창원내서도매시장,전라남도,특,29210000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,5544.575471698113,4240.0,광주각화도매,제주도,특,23509000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6505.011933174224,4190.0,수원도매시장,서울특별시,특,27256000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,4522.277227722772,4040.0,안양도매시장,제주도,특,18270000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,11000.0,4000.0,구리도매시장,전라남도,특,44000000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,4219.847328244275,3930.0,포항도매시장,제주도,특,16584000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,9199.479166666666,3840.0,춘천도매시장,서울특별시,특,35326000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,5300.0,3660.0,전주도매시장,전라북도,특,19398000.0,전라북도,12.03,2.44,58.64
2023-04-01,10kg그물망,6176.64835164835,3640.0,구리도매시장,제주도,특,22482999.999999996,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5289.204545454545,3520.0,순천도매시장,제주도,특,18618000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5730.791788856305,3410.0,안산도매시장,제주도,특,19542000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,8066.049382716049,3240.0,광주각화도매,광주광역시,특,26134000.0,광주광역시,12.82,2.34,64.9
2023-04-01,10kg그물망,5908.823529411765,3060.0,순천도매시장,전라남도,특,18081000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,7584.459459459458,2960.0,인천구월도매,강원도,특,22449999.999999996,강원도,10.64,2.38,69.05
2023-04-01,10kg그물망,7249.825783972125,2870.0,구리도매시장,제주도,특,20806999.999999996,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6488.932806324111,2530.0,수원도매시장,전라남도,특,16417000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6000.0,2500.0,울산도매시장,제주도,특,15000000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,9100.0,2440.0,인천구월도매,서울특별시,특,22204000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,8850.0,2440.0,서울강서도매,제주도,특,21594000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,6575.206611570247,2420.0,부산반여도매,부산광역시,특,15911999.999999998,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,4363.070539419087,2410.0,광주각화도매,전라남도,특,10515000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,6578.260869565217,2300.0,천안도매시장,서울특별시,특,15130000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,4748.148148148148,2160.0,안양도매시장,제주도,특,10256000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5364.285714285715,2100.0,광주서부도매,광주광역시,특,11265000.0,광주광역시,12.82,2.34,64.9
2023-04-01,10kg그물망,6000.0,2000.0,구미도매시장,경상북도,특,12000000.0,경상북도,12.5,2.06,46.31
2023-04-01,10kg그물망,3295.973154362416,1490.0,안양도매시장,제주도,특,4911000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5044.520547945205,1460.0,구미도매시장,제주도,특,7365000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,5746.478873239436,1420.0,창원팔용도매시장,부산광역시,특,8160000.0,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,5990.225563909776,1330.0,광주각화도매,전라남도,특,7967000.000000002,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,3650.0,1220.0,부산엄궁도매,부산광역시,특,4453000.0,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,4000.0,1000.0,대구북부도매,경상북도,특,4000000.0,경상북도,12.5,2.06,46.31
2023-04-01,10kg그물망,6500.0,770.0,창원내서도매시장,제주도,특,5005000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,7500.0,700.0,안양도매시장,전라남도,특,5250000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,3500.0,700.0,부산반여도매,경상북도,특,2450000.0,경상북도,12.5,2.06,46.31
2023-04-01,10kg그물망,8000.0,610.0,강릉도매시장,전라남도,특,4880000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,5000.0,500.0,인천구월도매,서울특별시,특,2500000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,5500.0,490.0,진주도매시장,경상남도,특,2695000.0,경상남도,13.36,2.24,83.61
2023-04-01,10kg그물망,7000.0,470.0,전주도매시장,전라북도,특,3290000.0,전라북도,12.03,2.44,58.64
2023-04-01,10kg그물망,8710.0,400.0,전주도매시장,서울특별시,특,3484000.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,7000.0,400.0,정읍도매시장,전라북도,특,2800000.0,전라북도,12.03,2.44,58.64
2023-04-01,10kg그물망,3800.0,400.0,구리도매시장,경기도,특,1520000.0,경기도,12.35,1.7,76.04
2023-04-01,10kg그물망,2200.0,400.0,구리도매시장,제주도,특,880000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,7300.0,340.0,창원내서도매시장,부산광역시,특,2482000.0,부산광역시,14.14,2.8,107.0
2023-04-01,10kg그물망,11000.0,300.0,천안도매시장,충청남도,특,3300000.0,충청남도,12.03,2.71,41.4
2023-04-01,10kg그물망,1500.0,300.0,대구북부도매,전라남도,특,450000.0,전라남도,13.06,2.65,94.88
2023-04-01,10kg그물망,4000.0,210.0,대구북부도매,경상북도,특,840000.0,경상북도,12.5,2.06,46.31
2023-04-01,10kg그물망,8000.0,200.0,강릉도매시장,제주도,특,1600000.0,제주도,13.05,4.17,209.41
2023-04-01,10kg그물망,2000.0,70.0,부산엄궁도매,경상남도,특,140000.0,경상남도,13.36,2.24,83.61
2023-04-01,10kg그물망,7875.0,50.0,원주도매시장,서울특별시,특,393750.0,서울특별시,13.61,1.73,87.93
2023-04-01,10kg그물망,5500.0,30.0,포항도매시장,경상북도,특,165000.0,경상북도,12.5,2.06,46.31
2023-04-01,10kg그물망,2200.0,30.0,부산반여도매,제주도,특,66000.0,제주도,13.05,4.17,209.41
2023-03-01,10kg그물망,5542.348544453186,355880.0,구리도매시장,제주도,특,1972411000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4632.155903752679,331230.0,구리도매시장,제주도,특,1534308999.9999998,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5094.522737789744,237710.0,구리도매시장,제주도,특,1211019000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4843.178190640363,156630.0,광주각화도매,제주도,특,758587000.0000001,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4145.644220912352,156080.0,광주서부도매,제주도,특,647052149.9999999,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4982.160202972092,137950.0,광주서부도매,광주광역시,특,687289000.0,광주광역시,9.35,2.16,35.68
2023-03-01,10kg그물망,5494.069113954322,83630.0,안산도매시장,전라남도,특,459469000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,5832.728600998416,82130.0,인천구월도매,제주도,특,479041999.99999994,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5727.298549857976,66890.0,인천구월도매,제주도,특,383099000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5353.2129420617,66450.0,수원도매시장,전라남도,특,355721000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,4170.7805907173,66360.0,광주각화도매,제주도,특,276773000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4968.329519450801,65550.0,안산도매시장,제주도,특,325674000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5796.321379098045,64970.0,부산엄궁도매,제주도,특,376587000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6246.831453218316,60280.0,순천도매시장,제주도,특,376559000.00000006,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4416.491022638564,51240.0,청주도매시장,제주도,특,226301000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5247.462030375699,50040.0,창원팔용도매시장,제주도,특,262583000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4813.725490196079,49980.0,순천도매시장,제주도,특,240590000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5318.537339814406,45260.0,창원팔용도매시장,경상남도,특,240717000.0,경상남도,10.08,1.81,49.68
2023-03-01,10kg그물망,4929.664429530201,44700.0,청주도매시장,제주도,특,220356000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5055.188791260983,42110.0,순천도매시장,제주도,특,212873999.99999997,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6884.049227799228,41440.0,전주도매시장,제주도,특,285275000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4797.112716763006,34600.0,대전노은도매,제주도,특,165980100.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5123.246792002387,33510.0,서울강서도매,전라남도,특,171680000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,4590.569979110714,33510.0,천안도매시장,제주도,특,153830000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5325.941939468808,32380.0,서울강서도매,제주도,특,172454000.00000003,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5908.150270614454,31410.0,서울강서도매,제주도,특,185575000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6927.277345072807,29530.0,춘천도매시장,서울특별시,특,204562500.0,서울특별시,9.53,1.61,9.7
2023-03-01,10kg그물망,5850.786438308284,28610.0,수원도매시장,제주도,특,167391000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4016.357566765579,26960.0,대전노은도매,제주도,특,108281000.00000001,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6355.221579961464,25950.0,수원도매시장,제주도,특,164918000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,2757.387495021904,25110.0,광주서부도매,전라남도,특,69238000.00000001,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,5803.278008298756,24100.0,순천도매시장,전라남도,특,139859000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,3724.729392173189,24020.0,구리도매시장,전라남도,특,89468000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,3902.269861286255,23790.0,대구북부도매,제주도,특,92835000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,3165.418811417876,21370.0,광주각화도매,제주도,특,67645000.00000001,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5345.533141210374,20820.0,구리도매시장,제주도,특,111293999.99999999,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5081.25,20640.0,진주도매시장,제주도,특,104877000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4996.603970741902,19140.0,광주각화도매,제주도,특,95635000.00000001,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4293.699421965318,17300.0,순천도매시장,제주도,특,74281000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5288.410991636798,16740.0,창원내서도매시장,제주도,특,88528000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4977.039274924471,16550.0,구리도매시장,제주도,특,82370000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4868.090452261306,15920.0,창원팔용도매시장,부산광역시,특,77500000.0,부산광역시,11.4,2.32,73.81
2023-03-01,10kg그물망,7285.930599369085,15850.0,포항도매시장,경상북도,특,115482000.0,경상북도,9.08,1.77,31.47
2023-03-01,10kg그물망,5285.714285714285,14000.0,부산엄궁도매,부산광역시,특,74000000.0,부산광역시,11.4,2.32,73.81
2023-03-01,10kg그물망,5995.614665708124,13910.0,천안도매시장,제주도,특,83399000.00000001,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4741.940789473684,12160.0,대구북부도매,제주도,특,57662000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4786.105860113422,10580.0,안양도매시장,제주도,특,50637000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6945.315487571702,10460.0,원주도매시장,대전광역시,특,72648000.0,대전광역시,9.15,1.39,27.1
2023-03-01,10kg그물망,7425.301724137931,10440.0,원주도매시장,서울특별시,특,77520150.0,서울특별시,9.53,1.61,9.7
2023-03-01,10kg그물망,6507.479508196722,9760.0,창원내서도매시장,제주도,특,63513000.00000001,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,3715.360169491526,9440.0,광주각화도매,전라남도,특,35073000.00000001,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,5872.491544532132,8870.0,순천도매시장,제주도,특,52089000.000000015,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4758.266818700114,8770.0,부산반여도매,제주도,특,41730000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,3406.153846153846,8450.0,광주서부도매,광주광역시,특,28782000.0,광주광역시,9.35,2.16,35.68
2023-03-01,10kg그물망,8038.461538461538,7800.0,구리도매시장,전라남도,특,62700000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,5414.722222222223,7200.0,광주서부도매,광주광역시,특,38986000.0,광주광역시,9.35,2.16,35.68
2023-03-01,10kg그물망,6016.411682892907,7190.0,전주도매시장,전라북도,특,43258000.0,전라북도,7.89,2.31,27.52
2023-03-01,10kg그물망,4874.157303370786,7120.0,순천도매시장,제주도,특,34704000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6486.95652173913,6900.0,구리도매시장,제주도,특,44760000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,7438.658146964856,6260.0,순천도매시장,전라남도,특,46566000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,3678.768233387358,6170.0,인천구월도매,전라남도,특,22698000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,3166.666666666666,6000.0,대구북부도매,경상북도,특,18999999.999999996,경상북도,9.08,1.77,31.47
2023-03-01,10kg그물망,4750.437828371279,5710.0,포항도매시장,제주도,특,27125000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5900.73126142596,5470.0,창원내서도매시장,제주도,특,32277000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,6861.904761904761,5460.0,인천구월도매,제주도,특,37465999.99999999,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,3500.0,5400.0,안양도매시장,전라남도,특,18900000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,7314.285714285716,4900.0,구리도매시장,전라남도,특,35840000.00000001,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,3911.899791231733,4790.0,부산엄궁도매,부산광역시,특,18738000.0,부산광역시,11.4,2.32,73.81
2023-03-01,10kg그물망,6294.117647058823,4760.0,천안도매시장,서울특별시,특,29960000.0,서울특별시,9.53,1.61,9.7
2023-03-01,10kg그물망,3370.08547008547,4680.0,광주각화도매,광주광역시,특,15772000.0,광주광역시,9.35,2.16,35.68
2023-03-01,10kg그물망,6095.333333333332,4500.0,인천구월도매,제주도,특,27428999.999999996,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4145.0,4400.0,전주도매시장,전라북도,특,18238000.0,전라북도,7.89,2.31,27.52
2023-03-01,10kg그물망,7815.0,4000.0,구리도매시장,경기도,특,31260000.0,경기도,7.75,1.57,8.95
2023-03-01,10kg그물망,6089.210526315789,3800.0,광주각화도매,제주도,특,23139000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,5033.597883597884,3780.0,순천도매시장,전라남도,특,19027000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,5152.162162162163,3700.0,수원도매시장,서울특별시,특,19063000.000000004,서울특별시,9.53,1.61,9.7
2023-03-01,10kg그물망,2514.00651465798,3070.0,순천도매시장,전라남도,특,7717999.999999999,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,5933.666666666668,3000.0,원주도매시장,제주도,특,17801000.000000004,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4185.0,3000.0,광주서부도매,전라남도,특,12555000.0,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,4521.052631578948,2850.0,부산반여도매,제주도,특,12885000.000000004,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,4876.0,2840.0,대전노은도매,서울특별시,특,13847840.0,서울특별시,9.53,1.61,9.7
2023-03-01,10kg그물망,4872.268907563025,2380.0,구미도매시장,경상북도,특,11596000.0,경상북도,9.08,1.77,31.47
2023-03-01,10kg그물망,5700.0,2230.0,안양도매시장,제주도,특,12711000.0,제주도,10.06,3.26,59.21
2023-03-01,10kg그물망,2291.244239631336,2170.0,광주각화도매,전라남도,특,4971999.999999999,전라남도,9.49,2.42,36.09
2023-03-01,10kg그물망,4450.0,2000.0,부산반여도매,부산광역시,특,8900000.0,부산광역시,11.4,2.32,73.81
